2,كَذَٰلِكَ قَالَ,118,ك - ق,47,متجانسان,0 - 0
2,هُدَى ٱللَّهِ هُوَ,120,ه - ه,47,متماثلان,0 - 0
2,مِنَ ٱلْعِلْمِ مَا,120,م - م,47,متماثلان,0 - 0
2,قَالَ لَا,124,ل - ل,47,متماثلان,0 - 0
2,إِبْرَٰهِـۧمَ مُصَلًّى,125,م - م,47,متماثلان,0 - 0
2,وَإِسْمَـٰعِيلُ رَبَّنَا,127,ل - ر,47,متجانسان,0 - 0
2,قَالَ لَهُ,131,ل - ل,47,متماثلان,0 - 0
2,قَالَ لِبَنِيهِ,133,ل - ل,47,متماثلان,0 - 0
2,وَنَحْنُ لَهُ,133,ن - ل,47,متجانسان,0 - 0
2,وَنَحْنُ لَهُ,136,ن - ل,47,متجانسان,0 - 0
2,وَنَحْنُ لَهُ,138,ن - ل,47,متجانسان,0 - 0
2,وَنَحْنُ لَهُ,139,ن - ل,47,متجانسان,0 - 0
2,أَظْلَمُ مِمَّن,140,م - م,47,متماثلان,0 - 0
2,لِنَعْلَمَ مَن,143,م - م,47,متماثلان,0 - 0
2,فَلَنُوَلِّيَنَّكَ قِبْلَةً,144,ك - ق,47,متجانسان,0 - 0
2,ٱلْكِتَـٰبَ بِكُلِّ,145,ب - ب,47,متماثلان,0 - 0
2,قِيلَ لَهُمُ,170,ل - ل,47,متماثلان,0 - 0
2,وَٱلْعَذَابَ بِٱلْمَغْفِرَةِ,175,ب - ب,47,متماثلان,0 - 0
2,ٱلْكِتَـٰبَ بِٱلْحَقِّ,176,ب - ب,47,متماثلان,0 - 0
2,طَعَامُ مِسْكِينٍ,184,م - م,47,متماثلان,0 - 0
2,شَهْرُ رَمَضَانَ,185,ر - ر,47,متماثلان,0 - 0
2,حَتَّىٰ يَتَبَيَّنَ لَكُمُ,187,ن - ل,47,متجانسان,0 - 0
2,ٱلْمَسَـٰجِدِ تِلْكَ,187,د - ت,47,متجانسان,0 - 0
2,حَيْثُ ثَقِفْتُمُوهُمْ,191,ث - ث,47,متماثلان,0 - 0
2,مَّنَـٰسِكَكُمْ,200,ك - ك,47,متماثلان,0 - 0
2,يَقُولُ رَبَّنَآ,200,ل - ر,47,متجانسان,0 - 0
2,يَقُولُ رَبَّنَآ,201,ل - ر,47,متجانسان,0 - 0
2,يُعْجِبُكَ قَوْلُهُ,204,ك - ق,47,متجانسان,0 - 0
2,قِيلَ لَهُ,206,ل - ل,47,متماثلان,0 - 0
2,زُيِّنَ لِلَّذِينَ,212,ن - ل,48,متجانسان,0 - 0
2,ٱلْكِتَـٰبَ بِٱلْحَقِّ,213,ب - ب,48,متماثلان,0 - 0
2,لِيَحْكُمَ بَيْنَ,213,م - ب,48,متجانسان,0 - 0
2,وَمَا ٱخْتَلَفَ فِيهِ,213,ف - ف,48,متماثلان,0 - 0
2,ٱلْمُتَطَهِّرِينَ نِسَآؤُكُمْ,222-223,ن - ن,48,متماثلان,0 - 0
2,وَلَا تَتَّخِذُوٓا۟ ءَايَـٰتِ ٱللَّهِ هُزُوًا,231,ه - ه,48,متماثلان,0 - 0
2,ٱلنِّكَاحِ حَتَّىٰ,235,ح - ح,48,متماثلان,0 - 0
2,يَعْلَمُ مَا,235,م - م,48,متماثلان,0 - 0
2,فَقَالَ لَهُمُ,243,ل - ل,48,متماثلان,0 - 0
2,وَقَالَ لَهُمْ,247,ل - ل,48,متماثلان,0 - 0
2,وَقَالَ لَهُمْ,248,ل - ل,48,متماثلان,0 - 0
2,جَاوَزَهُ هُوَ,249,ه - ه,48,متماثلان,0 - 0
2,هُوَ وَٱلَّذِينَ,249,و - و,48,متماثلان,0 - 0
2,دَاوُدُ جَالُوتَ,251,د - ج,48,متجانسان,0 - 0
2,يَأْتِىَ يَوْمٌ,254,ي - ي,48,متماثلان,0 - 0
2,يَشْفَعُ عِندَهُٓ,255,ع - ع,48,متماثلان,0 - 0
2,يَعْلَمُ مَا,255,م - م,48,متماثلان,0 - 0
2,قَالَ لَبِثْتُ,259,ل - ل,48,متماثلان,0 - 0
2,تَبَيَّنَ لَهُ,259,ن - ل,48,متجانسان,0 - 0
2,ٱلْأَنْهَـٰرُ لَهُ,266,ر - ل,48,متجانسان,0 - 0
2,ٱلْمَصِيرُ لَا,285-286,ر - ل,48,متجانسان,0 - 0
3,ٱلْكِتَـٰبَ بِٱلْحَقِّ,3,ب - ب,49,متماثلان,0 - 0
3,زُيِّنَ لِلنَّاسِ,14,ن - ل,49,متجانسان,0 - 0
3,وَٱلْحَرْثِ ذَٰلِكَ,14,ث - ذ,49,متجانسان,0 - 0
3,هُوَ وَٱلْمَلَـٰٓئِكَةُ,18,و - و,49,متماثلان,0 - 0
3,لِيَحْكُمَ بَيْنَهُمْ,23,م - ب,49,متجانسان,0 - 0
3,وَيَعْلَمُ مَا,29,م - م,49,متماثلان,0 - 0
3,وَٱللَّهُ أَعْلَمُ بِمَا,36,م - ب,49,متجانسان,0 - 0
3,قَالَ رَبِّ,38,ل - ر,49,متجانسان,0 - 0
3,قَالَ رَبِّ,40,ل - ر,49,متجانسان,0 - 0
3,قَالَ رَبِّ,41,ل - ر,49,متجانسان,0 - 0
3,رَّبَّكَ كَثِيرًا,41,ك - ك,49,متماثلان,0 - 0
3,يَقُولُ لَهُ,47,ل - ل,49,متماثلان,0 - 0
3,فَٱعْبُدُوهُ هَـٰذَا,51,ه - ه,49,متماثلان,0 - 0
3,ٱلْحَوَارِيُّونَ نَحْنُ,52,ن - ن,49,متماثلان,0 - 0
3,ٱلْقِيَـٰمَةِ ثُمَّ,55,ت - ث,49,متجانسان,0 - 0
3,فَأَحْكُمُ بَيْنَكُمْ,55,م - ب,49,متجانسان,0 - 0
3,قَالَ لَهُ,59,ل - ل,49,متماثلان,0 - 0
3,وَٱلنُّبُوَّةَ ثُمَّ,79,ت - ث,49,متجانسان,0 - 0
3,يَقُولَ لِلنَّاسِ,79,ل - ل,49,متماثلان,0 - 0
3,أَسْلَمَ مَن,83,م - م,49,متماثلان,0 - 0
3,وَنَحْنُ لَهُ,84,ن - ل,49,متجانسان,0 - 0
3,يَبْتَغِ غَيْرَ,85,غ - غ,49,متماثلان,0 - 0
3,مِنۢ بَعْدِ ذَٰلِكَ,89,د - ذ,49,متجانسان,0 - 0
3,مِنۢ بَعْدِ ذَٰلِكَ,94,د - ذ,49,متجانسان,0 - 0
3,ٱلْعَذَابَ بِمَا,106,ب - ب,49,متماثلان,0 - 0
3,ٱللَّهِ هُمْ,107,ه - ه,49,متماثلان,0 - 0
3,يُرِيدُ ظُلْمًا,108,د - ظ,49,متجانسان,0 - 0
3,ٱلْمَسْكَنَةُ ذَٰلِكَ,112,ت - ذ,49,متجانسان,0 - 0
3,كَمَثَلِ رِيحٍ,117,ل - ر,49,متجانسان,0 - 0
3,تَقُولُ لِلْمُؤْمِنِينَ,124,ل - ل,49,متماثلان,0 - 0
3,يَغْفِرُ لِمَن,129,ر - ل,50,متجانسان,0 - 0
3,وَيُعَذِّبُ مَن,129,ب - م,50,متجانسان,0 - 0
3,وَٱلرَّسُولَ لَعَلَّكُمْ,132,ل - ل,50,متماثلان,0 - 0
3,ٱلرُّعْبَ بِمَآ,151,ب - ب,50,متماثلان,0 - 0
3,صَدَقَكُمُ,152,ق - ك,50,متجانسان,0 - 0
3,ٱلْءَاخِرَةَ ثُمَّ,152,ت - ث,50,متجانسان,0 - 0
3,ٱلْقِيَـٰمَةِ ثُمَّ,161,ت - ث,50,متجانسان,0 - 0
3,قَبْلُ لَفِى,164,ل - ل,50,متماثلان,0 - 0
3,ٱلَّذِينَ نَافَقُوا۟,167,ن - ن,50,متماثلان,0 - 0
3,وَقِيلَ لَهُمْ,167,ل - ل,50,متماثلان,0 - 0
3,أَعْلَمُ بِمَا,167,م - ب,50,متجانسان,0 - 0
3,قَالَ لَهُمُ,173,ل - ل,50,متماثلان,0 - 0
3,فَضْلِهِ هُوَ,180,ه - ه,50,متماثلان,0 - 0
3,نُؤْمِنَ لِرَسُولٍ,183,ن - ل,50,متجانسان,0 - 0
3,زُحْزِحَ عَنِ,185,ح - ع,50,متجانسان,0 - 0
3,ٱلْغُرُورِ لَتُبْلَوُنَّ,185-186,ر - ل,50,متجانسان,0 - 0
3,وَٱلنَّهَارِ لَـَٔايَـٰتٍ,190,ر - ل,50,متجانسان,0 - 0
3,ٱلنَّارِ رَبَّنَآ,191-192,ر - ر,50,متماثلان,0 - 0
3,ٱلْأَبْرَارِ رَبَّنَا,193-194,ر - ر,50,متماثلان,0 - 0
3,لَآ أُضِيعُ عَمَلَ,195,ع - ع,50,متماثلان,0 - 0
4,خَلَقَكُم,1,ق - ك,51,متجانسان,0 - 0
4,فَكُلُوهُ هَنِيٓـًٔا,4,ه - ه,51,متماثلان,0 - 0
4,بِٱلْمَعْرُوفِ فَإِذَا,6,ف - ف,51,متماثلان,0 - 0
4,بِٱلْمَعْرُوفِ فَإِن,19,ف - ف,51,متماثلان,0 - 0
4,أَعْلَمُ بِإِيمَـٰنِكُم,25,م - ب,51,متجانسان,0 - 0
4,لِّلْغَيْبِ بِمَا,34,ب - ب,51,متماثلان,0 - 0
4,تَخَافُونَ نُشُوزَهُنَّ,34,ن - ن,51,متماثلان,0 - 0
4,وَٱلصَّاحِبِ بِٱلْجَنۢبِ,36,ب - ب,51,متماثلان,0 - 0
4,لَا يَظْلِمُ مِثْقَالَ,40,م - م,51,متماثلان,0 - 0
4,ٱلرَّسُولَ لَوْ,42,ل - ل,51,متماثلان,0 - 0
4,أَعْلَمُ بِأَعْدَآئِكُمْ,45,م - ب,51,متجانسان,0 - 0
4,ٱلصَّـٰلِحَـٰتِ سَنُدْخِلُهُمْ,57,ت - س,51,متجانسان,0 - 0
4,قِيلَ لَهُمْ,61,ل - ل,51,متماثلان,0 - 0
4,ٱلرَّسُولِ رَأَيْتَ,61,ل - ر,51,متجانسان,0 - 0
4,وَٱسْتَغْفَرَ لَهُمُ,64,ر - ل,51,متجانسان,0 - 0
4,ٱلرَّسُولُ لَوَجَدُوا۟,64,ل - ل,51,متماثلان,0 - 0
4,قِيلَ لَهُمْ,77,ل - ل,51,متماثلان,0 - 0
4,ٱلْقِتَالَ لَوْلَآ,77,ل - ل,51,متماثلان,0 - 0
4,عِندِكَ قُلْ,78,ك - ق,51,متجانسان,0 - 0
4,حَيْثُ ثَقِفْتُمُوهُمْ,91,ث - ث,51,متماثلان,0 - 0
4,فَتَحْرِيرُ رَقَبَةٍ,92,ر - ر,51,متماثلان,0 - 0
4,فَتَحْرِيرُ رَقَبَةٍ,92,ر - ر,51,متماثلان,0 - 0
4,وَتَحْرِيرُ رَقَبَةٍ,92,ر - ر,51,متماثلان,0 - 0
4,كَذَٰلِكَ كُنتُم,94,ك - ك,51,متماثلان,0 - 0
4,ٱلْمَلَـٰٓئِكَةُ ظَالِمِىٓ,97,ت - ظ,51,متجانسان,0 - 0
4,وَلْتَأْتِ طَآئِفَةٌ,102,ت - ط,51,متجانسان,0 - 0
4,ٱلْكِتَـٰبَ بِٱلْحَقِّ,105,ب - ب,51,متماثلان,0 - 0
4,لِتَحْكُمَ بَيْنَ,105,م - ب,52,متجانسان,0 - 0
4,تَبَيَّنَ لَهُ,115,ن - ل,52,متجانسان,0 - 0
4,ٱلْمُؤْمِنِينَ نُوَلِّهِ,115,ن - ن,52,متماثلان,0 - 0
4,وَقَالَ لَأَتَّخِذَنَّ,118,ل - ل,52,متماثلان,0 - 0
4,ٱلصَّـٰلِحَـٰتِ سَنُدْخِلُهُمْ,122,ت - س,52,متجانسان,0 - 0
4,وَلَا يُظْلَمُونَ نَقِيرًا,124,ن - ن,52,متماثلان,0 - 0
4,ذَٰلِكَ قَدِيرًا,133,ك - ق,52,متجانسان,0 - 0
4,يُرِيدُ ثَوَابَ,134,د - ث,52,متجانسان,0 - 0
4,لِيَغْفِرَ لَهُمْ,137,ر - ل,52,متجانسان,0 - 0
4,لِلْكَـٰفِرِينَ نَصِيبٌ,141,ن - ن,52,متماثلان,0 - 0
4,يَحْكُمُ بَيْنَكُمْ,141,م - ب,52,متجانسان,0 - 0
4,وَيَقُولُونَ نُؤْمِنُ,150,ن - ن,52,متماثلان,0 - 0
4,مَرْيَمَ بُهْتَـٰنًا,156,م - ب,52,متجانسان,0 - 0
4,ٱلْعِلْمِ مِنْهُمْ,162,م - م,52,متماثلان,0 - 0
4,إِلَيْكَ كَمَآ,163,ك - ك,52,متماثلان,0 - 0
4,لِيَغْفِرَ لَهُمْ,168,ر - ل,52,متجانسان,0 - 0
4,يَسْتَفْتُونَكَ قُلِ,176,ك - ق,52,متجانسان,0 - 0
5,يَحْكُمُ مَا,1,م - م,53,متماثلان,0 - 0
5,وَاثَقَكُم,7,ق - ك,53,متجانسان,0 - 0
5,تَطَّلِعُ عَلَىٰ,13,ع - ع,53,متماثلان,0 - 0
5,يُبَيِّنُ لَكُمْ,15,ن - ل,53,متجانسان,0 - 0
5,ٱللَّهَ هُوَ,17,ه - ه,53,متماثلان,0 - 0
5,يَغْفِرُ لِمَن,18,ر - ل,53,متجانسان,0 - 0
5,وَيُعَذِّبُ مَن,18,ب - م,53,متجانسان,0 - 0
5,قَالَ رَجُلَانِ,23,ل - ر,53,متجانسان,0 - 0
5,قَالَ رَبِّ,25,ل - ر,53,متجانسان,0 - 0
5,ءَادَمَ بِٱلْحَقِّ,27,م - ب,53,متجانسان,0 - 0
5,قَالَ لَأَقْتُلَنَّكَ,27,ل - ل,53,متماثلان,0 - 0
5,لَأَقْتُلَنَّكَ قَالَ,27,ك - ق,53,متجانسان,0 - 0
5,ذَٰلِكَ كَتَبْنَا,32,ك - ك,53,متماثلان,0 - 0
5,بِٱلْبَيِّنَـٰتِ ثُمَّ,32,ت - ث,53,متجانسان,0 - 0
5,مِنۢ بَعْدِ ظُلْمِهِ,39,د - ظ,53,متجانسان,0 - 0
5,يُعَذِّبُ مَن,40,ب - م,53,متجانسان,0 - 0
5,وَيَغْفِرُ لِمَن,40,ر - ل,53,متجانسان,0 - 0
5,ٱلرَّسُولُ لَا,41,ل - ل,53,متماثلان,0 - 0
5,ٱلْكَلِمَ مِنۢ بَعْدِ,41,م - م,53,متماثلان,0 - 0
5,مِنۢ بَعْدِ ذَٰلِكَ,43,د - ذ,53,متجانسان,0 - 0
5,يَحْكُمُ بِهَا,44,م - ب,53,متجانسان,0 - 0
5,مَرْيَمَ مُصَدِّقًا,46,م - م,53,متماثلان,0 - 0
5,فِيهِ هُدًى,46,ه - ه,53,متماثلان,0 - 0
5,ٱلْكِتَـٰبَ بِٱلْحَقِّ,48,ب - ب,53,متماثلان,0 - 0
5,يَقُولُونَ نَخْشَىٰٓ,52,ن - ن,53,متماثلان,0 - 0
5,حِزْبَ ٱللَّهِ هُمُ,56,ه - ه,54,متماثلان,0 - 0
5,أَعْلَمُ بِمَا,61,م - ب,54,متجانسان,0 - 0
5,يُنفِقُ كَيْفَ,64,ق - ك,54,متجانسان,0 - 0
5,إِنَّ ٱللَّهَ هُوَ,72,ه - ه,54,متماثلان,0 - 0
5,ثَالِثُ ثَلَـٰثَةٍ,73,ث - ث,54,متماثلان,0 - 0
5,نُبَيِّنُ لَهُمُ,75,ن - ل,54,متجانسان,0 - 0
5,ٱلْأَيَـٰتِ ثُمَّ,75,ت - ث,54,متجانسان,0 - 0
5,وَٱللَّهُ هُوَ,76,ه - ه,54,متماثلان,0 - 0
5,ٱلسَّبِيلِ لُعِنَ,77-78,ل - ل,54,متماثلان,0 - 0
5,رَزَقَكُمُ,88,ق - ك,54,متجانسان,0 - 0
5,تَحْرِيرُ رَقَبَةٍ,89,ر - ر,54,متماثلان,0 - 0
5,ذَٰلِكَ كَفَّـٰرَةُ,89,ك - ك,54,متماثلان,0 - 0
5,ٱلصَّـٰلِحَـٰتِ جُنَاحٌ,93,ت - ج,54,متجانسان,0 - 0
5,ٱلصَّـٰلِحَـٰتِ ثُمَّ,93,ت - ث,54,متجانسان,0 - 0
5,ٱلصَّيْدِ تَنَالُهُٓ,94,د - ت,54,متجانسان,0 - 0
5,يَحْكُمُ بِهِ,95,م - ب,54,متجانسان,0 - 0
5,طَعَامُ مَسَـٰكِينَ,95,م - م,54,متماثلان,0 - 0
5,وَٱلْقَلَـٰٓئِدَ ذَٰلِكَ,97,د - ذ,54,متجانسان,0 - 0
5,يَعْلَمُ مَا,97,م - م,54,متماثلان,0 - 0
5,يَعْلَمُ مَا,99,م - م,54,متماثلان,0 - 0
5,أَعْجَبَكَ كَثْرَةُ,100,ك - ك,54,متماثلان,0 - 0
5,قِيلَ لَهُمْ,104,ل - ل,54,متماثلان,0 - 0
5,ٱلْمَوْتِ تَحْبِسُونَهُمَا,106,ت - ت,54,متماثلان,0 - 0
5,تَعْلَمُ مَا,116,م - م,54,متماثلان,0 - 0
5,أَعْلَمُ مَا,116,م - م,54,متماثلان,0 - 0
5,قَالَ ٱللَّهُ هَـٰذَا,119,ه - ه,54,متماثلان,0 - 0
6,خَلَقَكُم,2,ق - ك,55,متجانسان,0 - 0
6,وَيَعْلَمُ مَا,3,م - م,55,متماثلان,0 - 0
6,عَلَيْكَ كِتَـٰبًا,7,ك - ك,55,متماثلان,0 - 0
6,هُوَ وَإِن,17,و - و,55,متماثلان,0 - 0
6,أَظْلَمُ مِمَّنِ,21,م - م,55,متماثلان,0 - 0
6,كَذَّبَ بِـَٔايَـٰتِهِٓ,21,ب - ب,55,متماثلان,0 - 0
6,نَقُولُ لِلَّذِينَ,22,ل - ل,55,متماثلان,0 - 0
6,وَلَا نُكَذِّبَ بِـَٔايَـٰتِ,27,ب - ب,55,متماثلان,0 - 0
6,ٱلْعَذَابَ بِمَا,30,ب - ب,55,متماثلان,0 - 0
6,وَلَا مُبَدِّلَ لِكَلِمَـٰتِ,34,ل - ل,55,متماثلان,0 - 0
6,وَزَيَّنَ لَهُمُ,43,ن - ل,55,متجانسان,0 - 0
6,ٱلْءَايَـٰتِ ثُمَّ,46,ت - ث,55,متجانسان,0 - 0
6,ٱلْعَذَابُ بِمَا,49,ب - ب,55,متماثلان,0 - 0
6,أَقُولُ لَكُمْ,50,ل - ل,55,متماثلان,0 - 0
6,أَقُولُ لَكُمْ,50,ل - ل,55,متماثلان,0 - 0
6,بِأَعْلَمَ بِٱلشَّـٰكِرِينَ,53,م - ب,55,متجانسان,0 - 0
6,أَعْلَمُ بِٱلظَّـٰلِمِينَ,58,م - ب,55,متجانسان,0 - 0
6,هُوَ وَيَعْلَمُ,59,و - و,55,متماثلان,0 - 0
6,وَيَعْلَمُ مَا,59,م - م,55,متماثلان,0 - 0
6,وَيَعْلَمُ مَا,60,م - م,55,متماثلان,0 - 0
6,ٱلْمَوْتُ تَوَفَّتْهُ,61,ت - ت,55,متماثلان,0 - 0
6,وَكَذَّبَ بِهِ,66,ب - ب,55,متماثلان,0 - 0
6,هُدَى ٱللَّهِ هُوَ,71,ه - ه,55,متماثلان,0 - 0
6,إِبْرَٰهِيمَ مَلَكُوتَ,75,م - م,55,متماثلان,0 - 0
6,ٱلَّيْلُ رَءَا,76,ل - ر,55,متجانسان,0 - 0
6,قَالَ لَآ,76,ل - ل,55,متماثلان,0 - 0
6,قَالَ لَئِن,77,ل - ل,55,متماثلان,0 - 0
6,أَظْلَمُ مِمَّنِ,93,م - م,55,متماثلان,0 - 0
6,جَعَلَ لَكُمُ,97,ل - ل,55,متماثلان,0 - 0
6,وَخَلَقَ كُلَّ,101,ق - ك,55,متجانسان,0 - 0
6,خَـٰلِقُ كُلِّ,102,ق - ك,56,متجانسان,0 - 0
6,هُوَ وَأَعْرِضْ,106,و - و,56,متماثلان,0 - 0
6,لَّا مُبَدِّلَ لِكَلِمَـٰتِهِ,115,ل - ل,56,متماثلان,0 - 0
6,أَعْلَمُ مَن,117,م - م,56,متماثلان,0 - 0
6,أَعْلَمُ بِٱلْمُهْتَدِينَ,117,م - ب,56,متجانسان,0 - 0
6,فَصَّلَ لَكُم,119,ل - ل,56,متماثلان,0 - 0
6,أَعْلَمُ بِٱلْمُعْتَدِينَ,119,م - ب,56,متجانسان,0 - 0
6,زُيِّنَ لِلْكَـٰفِرِينَ,122,ن - ل,56,متجانسان,0 - 0
6,يَجْعَلُ رِسَالَتَهُ,124,ل - ر,56,متجانسان,0 - 0
6,وَهُوَ وَلِيُّهُم,127,و - و,56,متماثلان,0 - 0
6,زَيَّنَ لِكَثِيرٍ,137,ن - ل,56,متجانسان,0 - 0
6,رَزَقَكُمُ,142,ق - ك,56,متجانسان,0 - 0
6,ٱلْأُنثَيَيْنِ نَبِّـُٔونِى,143,ن - ن,56,متماثلان,0 - 0
6,أَظْلَمُ مِمَّنِ,144,م - م,56,متماثلان,0 - 0
6,كَذَٰلِكَ كَذَّبَ,148,ك - ك,56,متماثلان,0 - 0
6,نَّحْنُ نَرْزُقُكُمْ,151,ن - ن,56,متماثلان,0 - 0
6,نَرْزُقُكُمْ,151,ق - ك,56,متجانسان,0 - 0
6,أَظْلَمُ مِمَّن,157,م - م,56,متماثلان,0 - 0
6,كَذَّبَ بِـَٔايَـٰتِ,157,ب - ب,56,متماثلان,0 - 0
6,ٱلْعَذَابِ بِمَا,157,ب - ب,56,متماثلان,0 - 0
7,أَمَرْتُكَ قَالَ,12,ك - ق,57,متجانسان,0 - 0
7,جَهَنَّمَ مِنكُمْ,18,م - م,57,متماثلان,0 - 0
7,حَيْثُ شِئْتُمَا,19,ث - ش,57,متجانسان,0 - 0
7,يَنزِعُ عَنْهُمَا,27,ع - ع,57,متماثلان,0 - 0
7,هُوَ وَقَبِيلُهُ,27,و - و,57,متماثلان,0 - 0
7,أَمَرَ رَبِّى,29,ر - ر,57,متماثلان,0 - 0
7,مِنَ ٱلرِّزْقِ قُلْ,32,ق - ق,57,متماثلان,0 - 0
7,أَظْلَمُ مِمَّنِ,37,م - م,57,متماثلان,0 - 0
7,كَذَّبَ بِـَٔايَـٰتِهِٓ,37,ب - ب,57,متماثلان,0 - 0
7,قَالَ لِكُلٍّ,38,ل - ل,57,متماثلان,0 - 0
7,ٱلْعَذَابَ بِمَا,39,ب - ب,57,متماثلان,0 - 0
7,جَهَنَّمَ مِهَادٌ,41,م - م,57,متماثلان,0 - 0
7,رُسُلُ رَبِّنَا,43,ل - ر,57,متجانسان,0 - 0
7,وَٱلنُّجُومَ مُسَخَّرَٰتٍۭ,54,م - م,57,متماثلان,0 - 0
7,رُسُلُ رَبِّنَا,53,ل - ر,57,متجانسان,0 - 0
7,رَزَقَكُمُ,50,ق - ك,57,متجانسان,0 - 0
7,ٱلَّذِينَ نَسُوهُ,53,ن - ن,57,متماثلان,0 - 0
7,وَأَعْلَمُ مِنَ,62,م - م,57,متماثلان,0 - 0
7,وَقَعَ عَلَيْكُم,71,ع - ع,57,متماثلان,0 - 0
7,أَمْرِ رَبِّهِمْ,77,ر - ر,57,متماثلان,0 - 0
7,قَالَ لِقَوْمِهِٓ,80,ل - ل,57,متماثلان,0 - 0
7,مَا سَبَقَكُم,80,ق - ك,57,متجانسان,0 - 0
7,وَنَطْبَعُ عَلَىٰ,100,ع - ع,57,متماثلان,0 - 0
7,نَّكُونَ نَحْنُ,115,ن - ن,57,متماثلان,0 - 0
7,ٱلسَّحَرَةُ سَـٰجِدِينَ,120,ت - س,57,متجانسان,0 - 0
7,ءَاذَنَ لَكُمْ,123,ن - ل,57,متجانسان,0 - 0
7,تَنقِمُ مِنَّآ,126,م - م,57,متماثلان,0 - 0
7,وَءَالِهَتَكَ قَالَ,127,ك - ق,57,متجانسان,0 - 0
7,نَحْنُ لَكَ,132,ن - ل,58,متجانسان,0 - 0
7,وَقَعَ عَلَيْهِمُ,134,ع - ع,58,متماثلان,0 - 0
7,وَيَسْتَحْيُونَ نِسَآءَكُمْ,141,ن - ن,58,متماثلان,0 - 0
7,لِأَخِيهِ هَـٰرُونَ,142,ه - ه,58,متماثلان,0 - 0
7,قَالَ رَبِّ,143,ل - ر,58,متجانسان,0 - 0
7,قَالَ لَن,143,ل - ل,58,متماثلان,0 - 0
7,أَفَاقَ قَالَ,143,ق - ق,58,متماثلان,0 - 0
7,قَوْمُ مُوسَىٰ,148,م - م,58,متماثلان,0 - 0
